State,County,Collection Date,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Florida,Brevard,11/25/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/25/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/25/2023,12/19/2023,EA H5,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/25/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/21/2023,12/19/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Mason,11/20/2023,12/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Mississippi,Madison,11/28/2023,12/20/2023,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Smith,11/29/2023,12/20/2023,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Ohio,Macon,11/25/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,11/25/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Mason,11/20/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Mason,11/20/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Mason,11/20/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,St. Clair,11/28/2023,12/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Marion,11/27/2023,12/20/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Fulton,11/25/2023,12/20/2023,EA/AM H5N1,Redhead duck,Wild bird,Hunter harvest,NWDP
Illinois,Fulton,11/25/2023,12/20/2023,EA H5N1,Redhead duck,Wild bird,Hunter harvest,NWDP
Louisiana,Ouachita,11/18/2023,12/20/2023,EA H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Louisiana,Richland,11/18/2023,12/19/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Louisiana,Richland,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Louisiana,Richland,11/18/2023,12/19/2023,EA H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Colorado,Weld,12/1/2023,12/20/2023,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Boulder,11/26/2023,12/20/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Iowa,Monona,12/7/2022,12/27/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Mottled duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Redhead duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Brevard,11/18/2023,12/19/2023,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,11/21/2023,1/5/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/16/2023,1/3/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Illinois,Marion,11/28/2023,1/5/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Marion,11/28/2023,1/5/2024,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Fulton,11/29/2023,1/5/2024,EA H5 mixed,Mallard,Wild bird,Hunter harvest,NWDP
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,12/5/2023,1/3/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Minnesota,Mille Lacs,10/22/2023,11/1/2023,EA H5N1,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Alaska,"Juneau, City and Borough",10/21/2023,12/2/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/13/2023,1/10/2024,EA H5,Northern pintail,Wild bird,Hunter harvest,NWDP
Iowa,Sioux,11/29/2023,12/11/2023,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,APHIS Wildlife Services
Iowa,Sioux,11/29/2023,12/11/2023,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,APHIS Wildlife Services
Iowa,Sioux,11/29/2023,12/11/2023,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,APHIS Wildlife Services
Iowa,Sioux,11/29/2023,12/11/2023,EA/AM H5N1,House sparrow,Wild bird,Agency harvest,APHIS Wildlife Services
South Dakota,Beadle,11/24/2023,12/14/2023,EA H5,House sparrow,Wild bird,Agency harvest,APHIS Wildlife Services
California,Los Angeles,1/5/2024,1/22/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,Private (non-government) submission
New Hampshire,Merrimack,1/17/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
North Carolina,Hyde,1/13/2024,1/25/2024,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Maine,Penobscot,1/9/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,1/9/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,1/9/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,1/9/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Maine,Penobscot,1/9/2024,1/25/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Montana,Teton,9/30/2023,1/25/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/13/2024,1/25/2024,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/13/2024,1/25/2024,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/13/2024,1/25/2024,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Virginia,Surry,1/13/2024,1/25/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,12/30/2023,1/29/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
California,Solano,12/9/2023,1/29/2024,EA H5,Northern shoveler,Wild bird,Hunter harvest,NWDP
California,Kern,12/16/2023,1/29/2024,EA H5N1,Cinnamon teal,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/16/2023,1/29/2024,EA H5,Northern shoveler,Wild bird,Hunter harvest,NWDP
California,Siskiyou,11/9/2023,1/25/2024,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Siskiyou,11/9/2023,1/25/2024,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Nevada,Washoe,11/20/2023,1/25/2024,EA/AM H5N1,California quail,Wild bird,Morbidity/Mortality,USGS
Oregon,Douglas,11/27/2023,1/25/2024,EA H5N1,Snowy plover,Wild bird,Morbidity/Mortality,USGS
California,Colusa,12/5/2023,1/25/2024,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USGS
California,Colusa,12/5/2023,1/25/2024,EA/AM H5 mixed,Gadwall,Wild bird,Morbidity/Mortality,USGS
North Dakota,LaMoure,12/7/2023,1/25/2024,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,USGS
North Dakota,LaMoure,12/7/2023,1/25/2024,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USGS
Michigan,Baraga,1/11/2024,1/25/2024,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
Arizona,Maricopa,11/28/2023,1/25/2024,EA H5N1,American wigeon,Wild bird,Morbidity/Mortality,USGS
Arizona,Maricopa,11/28/2023,1/25/2024,EA H5N1,Mallard,Wild bird,Morbidity/Mortality,USGS
Arizona,Pima,12/1/2023,1/25/2024,EA H5N1,Ruddy duck,Wild bird,Morbidity/Mortality,USGS
New York,Onondaga,1/15/2024,1/25/2024,EA H5N1,American crow,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,1/13/2024,1/25/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Colorado,Pueblo,1/6/2024,1/25/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Kansas,Rooks,12/11/2023,1/25/2024,EA H5N1,Mallard,Wild bird,Morbidity/Mortality,SCWDS
Kansas,Rooks,12/11/2023,1/25/2024,EA H5N1,American white pelican,Wild bird,Morbidity/Mortality,SCWDS
Kansas,Finney,12/15/2023,1/25/2024,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,SCWDS
Kansas,Finney,10/4/2023,1/25/2024,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,SCWDS
Florida,Monroe,12/31/2023,1/25/2024,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Georgia,Seminole,12/23/2023,1/25/2024,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,SCWDS
Georgia,Emanuel,12/23/2023,1/25/2024,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,SCWDS
North Carolina,Bertie,12/19/2023,1/25/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,SCWDS
North Carolina,Hyde,12/21/2023,1/25/2024,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,SCWDS
North Carolina,Hyde,12/21/2023,1/25/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,SCWDS
North Carolina,Carteret,1/4/2024,1/25/2024,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,SCWDS
New York,Columbia,1/9/2024,1/25/2024,EA H5N1,Barred owl,Wild bird,Morbidity/Mortality,NY DEC
New York,Saratoga,1/12/2024,1/25/2024,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NY DEC
Colorado,Adams,1/16/2024,1/25/2024,EA H5,Canada goose,Wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Franklin,1/12/2024,1/25/2024,EA H5N1,American crow,Wild bird,Morbidity/Mortality,NY DEC
New York,Herkimer,1/16/2024,1/25/2024,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NY DEC
New York,Jefferson,1/2/2024,1/25/2024,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
South Carolina,Hampton,12/28/2023,1/29/2024,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
South Carolina,Georgetown,1/9/2024,1/29/2024,EA H5N1,Bonaparte's gull,Wild bird,Morbidity/Mortality,SCWDS
South Carolina,Georgetown,1/10/2024,1/29/2024,EA H5N1,Hooded merganser,Wild bird,Morbidity/Mortality,SCWDS
Oklahoma,Payne,12/5/2023,1/29/2024,EA/AM H5N1,Cackling goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Pine,1/9/2024,1/29/2024,EA H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,1/12/2024,1/30/2024,EA H5N1,Mallard,Wild bird,Agency harvest,NWDP
Arkansas,Johnson,1/18/2024,1/31/2024,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/20/2024,1/30/2024,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Connecticut,Middlesex,1/22/2024,1/31/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Connecticut,Middlesex,1/22/2024,1/31/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
California,Solano,12/10/2023,1/31/2024,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,1/19/2024,1/31/2024,EA H5N1,greater scaup,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/20/2024,1/30/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Michigan,Chippewa,12/14/2023,1/30/2024,EA/AM H5N1,Tundra swan,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Wexford,1/4/2024,1/30/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Wexford,1/4/2024,1/30/2024,EA H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,MI DNR
Pennsylvania,Lebanon,12/25/2023,1/30/2024,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Mercer,1/2/2024,1/30/2024,EA H5N1,Ring-billed gull,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Fayette,12/8/2023,1/30/2024,EA/AM H5N1,Tundra swan,Wild bird,Morbidity/Mortality,PA Game Commission
California,Stanislaus,1/4/2024,1/30/2024,EA H5N1,American white pelican,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Orange,1/11/2024,1/30/2024,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Orange,1/11/2024,1/30/2024,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Marin,1/11/2024,1/30/2024,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/17/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/17/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/17/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/17/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Mateo,1/11/2024,1/30/2024,EA H5N1,Peregrine falcon,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Mateo,1/11/2024,1/30/2024,EA H5N1,Peregrine falcon,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/10/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/10/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/10/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Merced,1/10/2024,1/30/2024,EA H5N1,California gull,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Alaska,Aleutians West,12/28/2023,1/30/2024,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,AK DFG
California,Alameda,12/2/2023,2/2/2024,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
California,Glenn,12/6/2023,2/2/2024,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
California,Glenn,12/6/2023,2/2/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
California,Glenn,12/6/2023,2/2/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
California,Glenn,12/6/2023,2/2/2024,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/2/2023,2/2/2024,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/2/2023,2/2/2024,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/2/2023,2/2/2024,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/20/2024,2/1/2024,EA H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/20/2024,2/1/2024,EA H5N1,Lesser scaup,Wild bird,Hunter harvest,NWDP
Virginia,Surry,1/20/2024,2/1/2024,EA H5N1,American black duck,Wild bird,Hunter harvest,NWDP
